,Candidat,Date,Nb de likes
1088,vpecresse,2021-12-15 16:20:40+00:00,241
1089,vpecresse,2021-12-15 16:18:57+00:00,670
1090,vpecresse,2021-12-15 11:56:37+00:00,1152
1091,vpecresse,2021-12-14 12:15:58+00:00,1577
1092,vpecresse,2021-12-13 19:25:54+00:00,920
1093,vpecresse,2021-12-12 12:45:42+00:00,661
1094,vpecresse,2021-12-11 14:50:18+00:00,871
1095,vpecresse,2021-12-11 14:47:03+00:00,449
1096,vpecresse,2021-12-11 14:44:55+00:00,508
1097,vpecresse,2021-12-11 14:43:19+00:00,340
1098,vpecresse,2021-12-11 14:39:39+00:00,416
1099,vpecresse,2021-12-11 14:37:35+00:00,300
1100,vpecresse,2021-12-11 14:34:03+00:00,426
1101,vpecresse,2021-12-11 14:32:33+00:00,624
1102,vpecresse,2021-12-11 14:28:49+00:00,306
1103,vpecresse,2021-12-11 14:26:59+00:00,431
1104,vpecresse,2021-12-11 14:10:07+00:00,1212
1105,vpecresse,2021-12-10 15:52:00+00:00,1075
1106,vpecresse,2021-12-10 10:33:57+00:00,725
1107,vpecresse,2021-12-09 12:58:53+00:00,935
1108,vpecresse,2021-12-09 08:58:25+00:00,590
1109,vpecresse,2021-12-07 23:34:37+00:00,1401
1110,vpecresse,2021-12-07 18:35:00+00:00,573
1111,vpecresse,2021-12-06 20:43:14+00:00,1043
1112,vpecresse,2021-12-05 13:57:24+00:00,898
1113,vpecresse,2021-12-04 19:45:04+00:00,1229
1114,vpecresse,2021-12-04 19:41:35+00:00,2307
1115,vpecresse,2021-12-04 15:40:52+00:00,2726
1116,vpecresse,2021-12-03 14:30:08+00:00,712
1117,vpecresse,2021-12-03 13:58:27+00:00,515
1118,vpecresse,2021-12-03 13:42:04+00:00,1335
1119,vpecresse,2021-12-02 17:03:54+00:00,809
1120,vpecresse,2021-12-02 16:58:41+00:00,914
1121,vpecresse,2021-12-02 15:58:53+00:00,521
1122,vpecresse,2021-12-02 11:10:08+00:00,224
1123,vpecresse,2021-12-02 10:57:51+00:00,483
1124,vpecresse,2021-12-01 14:13:41+00:00,904
1125,vpecresse,2021-12-01 14:08:48+00:00,134
1126,vpecresse,2021-12-01 09:40:14+00:00,391
1127,MLP_officiel,2021-12-29 12:00:02+00:00,523
1128,MLP_officiel,2021-12-27 19:08:11+00:00,4317
1129,MLP_officiel,2021-12-27 19:08:11+00:00,3594
1130,MLP_officiel,2021-12-27 19:08:11+00:00,2849
1131,MLP_officiel,2021-12-27 19:08:10+00:00,8126
1132,MLP_officiel,2021-12-25 16:34:42+00:00,918
1133,MLP_officiel,2021-12-24 11:00:38+00:00,4189
1134,MLP_officiel,2021-12-23 18:00:41+00:00,564
1135,MLP_officiel,2021-12-23 11:09:32+00:00,1438
1136,MLP_officiel,2021-12-23 08:50:54+00:00,627
1137,MLP_officiel,2021-12-23 06:49:02+00:00,1515
1138,MLP_officiel,2021-12-22 17:03:33+00:00,850
1139,MLP_officiel,2021-12-22 15:52:16+00:00,836
1140,MLP_officiel,2021-12-21 16:51:34+00:00,1341
1141,MLP_officiel,2021-12-21 16:00:02+00:00,794
1142,MLP_officiel,2021-12-21 12:49:59+00:00,504
1143,MLP_officiel,2021-12-21 11:56:25+00:00,500
1144,MLP_officiel,2021-12-21 11:43:28+00:00,339
1145,MLP_officiel,2021-12-21 11:33:27+00:00,486
1146,MLP_officiel,2021-12-21 10:51:33+00:00,604
1147,MLP_officiel,2021-12-21 09:04:45+00:00,1537
1148,MLP_officiel,2021-12-21 08:38:46+00:00,333
1149,MLP_officiel,2021-12-21 07:47:51+00:00,328
1150,MLP_officiel,2021-12-21 07:42:28+00:00,1580
1151,MLP_officiel,2021-12-21 07:05:22+00:00,297
1152,MLP_officiel,2021-12-21 07:00:08+00:00,253
1153,MLP_officiel,2021-12-21 06:35:09+00:00,533
1154,MLP_officiel,2021-12-21 06:28:10+00:00,476
1155,MLP_officiel,2021-12-21 06:04:10+00:00,462
1156,MLP_officiel,2021-12-21 04:41:35+00:00,364
1157,MLP_officiel,2021-12-21 04:33:06+00:00,243
1158,MLP_officiel,2021-12-21 04:27:52+00:00,295
1159,MLP_officiel,2021-12-21 04:22:59+00:00,204
1160,MLP_officiel,2021-12-21 04:16:16+00:00,311
1161,MLP_officiel,2021-12-21 04:09:37+00:00,181
1162,MLP_officiel,2021-12-21 03:59:15+00:00,207
1163,MLP_officiel,2021-12-21 03:51:54+00:00,393
1164,MLP_officiel,2021-12-21 03:44:56+00:00,1132
1165,MLP_officiel,2021-12-21 03:39:14+00:00,3125
1166,MLP_officiel,2021-12-21 03:07:45+00:00,202
1167,MLP_officiel,2021-12-20 18:32:55+00:00,335
1168,MLP_officiel,2021-12-20 18:23:40+00:00,437
1169,MLP_officiel,2021-12-20 18:22:04+00:00,236
1170,MLP_officiel,2021-12-20 18:19:36+00:00,327
1171,MLP_officiel,2021-12-20 16:26:47+00:00,208
1172,MLP_officiel,2021-12-20 16:00:01+00:00,298
1173,MLP_officiel,2021-12-20 15:29:28+00:00,630
1174,MLP_officiel,2021-12-20 15:28:24+00:00,319
1175,MLP_officiel,2021-12-20 14:52:29+00:00,802
1176,MLP_officiel,2021-12-20 11:40:00+00:00,988
1177,MLP_officiel,2021-12-20 10:25:48+00:00,526
1178,MLP_officiel,2021-12-20 10:19:04+00:00,234
1179,MLP_officiel,2021-12-20 10:14:16+00:00,361
1180,MLP_officiel,2021-12-20 10:12:00+00:00,438
1181,MLP_officiel,2021-12-20 10:09:37+00:00,211
1182,MLP_officiel,2021-12-20 10:04:22+00:00,368
1183,MLP_officiel,2021-12-20 10:00:00+00:00,557
1184,MLP_officiel,2021-12-20 09:00:02+00:00,349
1185,MLP_officiel,2021-12-20 08:15:00+00:00,531
1186,MLP_officiel,2021-12-20 07:58:58+00:00,765
1187,MLP_officiel,2021-12-20 05:30:53+00:00,585
1188,MLP_officiel,2021-12-19 19:01:33+00:00,168
1189,MLP_officiel,2021-12-19 19:01:32+00:00,359
1190,MLP_officiel,2021-12-19 18:32:46+00:00,966
1191,MLP_officiel,2021-12-19 18:23:46+00:00,335
1192,MLP_officiel,2021-12-19 18:21:45+00:00,246
1193,MLP_officiel,2021-12-19 18:19:49+00:00,306
1194,MLP_officiel,2021-12-19 17:27:11+00:00,299
1195,MLP_officiel,2021-12-19 16:20:07+00:00,1252
1196,MLP_officiel,2021-12-19 09:50:30+00:00,3519
1197,MLP_officiel,2021-12-19 05:43:53+00:00,1571
1198,MLP_officiel,2021-12-18 17:12:54+00:00,1128
1199,MLP_officiel,2021-12-18 16:30:00+00:00,462
1200,MLP_officiel,2021-12-18 14:58:35+00:00,383
1201,MLP_officiel,2021-12-18 14:57:10+00:00,288
1202,MLP_officiel,2021-12-18 14:52:30+00:00,703
1203,MLP_officiel,2021-12-18 14:50:06+00:00,358
1204,MLP_officiel,2021-12-18 14:48:21+00:00,393
1205,MLP_officiel,2021-12-18 14:47:06+00:00,309
1206,MLP_officiel,2021-12-18 14:46:09+00:00,329
1207,MLP_officiel,2021-12-18 14:43:06+00:00,266
1208,MLP_officiel,2021-12-18 14:41:33+00:00,403
1209,MLP_officiel,2021-12-18 14:40:28+00:00,486
1210,MLP_officiel,2021-12-18 14:39:18+00:00,316
1211,MLP_officiel,2021-12-18 10:59:39+00:00,793
1212,MLP_officiel,2021-12-18 08:30:00+00:00,547
1213,MLP_officiel,2021-12-18 07:57:10+00:00,4466
1214,MLP_officiel,2021-12-17 19:40:04+00:00,3317
1215,MLP_officiel,2021-12-17 18:00:00+00:00,1191
1216,MLP_officiel,2021-12-17 16:30:00+00:00,397
1217,MLP_officiel,2021-12-17 14:15:00+00:00,406
1218,MLP_officiel,2021-12-17 13:30:00+00:00,577
1219,MLP_officiel,2021-12-17 12:30:01+00:00,643
1220,MLP_officiel,2021-12-17 11:21:07+00:00,448
1221,MLP_officiel,2021-12-17 11:13:09+00:00,497
1222,MLP_officiel,2021-12-17 10:55:26+00:00,357
1223,MLP_officiel,2021-12-17 10:47:06+00:00,805
1224,MLP_officiel,2021-12-17 10:43:38+00:00,345
1225,MLP_officiel,2021-12-17 09:30:00+00:00,474
1226,MLP_officiel,2021-12-17 07:40:06+00:00,687
1227,MLP_officiel,2021-12-16 21:26:29+00:00,449
1228,MLP_officiel,2021-12-16 19:17:56+00:00,557
1229,MLP_officiel,2021-12-16 18:37:50+00:00,256
1230,MLP_officiel,2021-12-16 17:54:04+00:00,325
1231,MLP_officiel,2021-12-16 17:45:40+00:00,704
1232,MLP_officiel,2021-12-16 17:37:03+00:00,495
1233,MLP_officiel,2021-12-16 17:00:01+00:00,1866
1234,MLP_officiel,2021-12-16 15:00:00+00:00,429
1235,MLP_officiel,2021-12-16 14:00:36+00:00,835
1236,MLP_officiel,2021-12-16 12:10:18+00:00,807
1237,MLP_officiel,2021-12-16 09:26:25+00:00,1386
1238,MLP_officiel,2021-12-16 08:34:51+00:00,909
1239,MLP_officiel,2021-12-16 08:27:51+00:00,273
1240,MLP_officiel,2021-12-16 06:24:36+00:00,1396
1241,MLP_officiel,2021-12-15 19:15:43+00:00,1349
1242,MLP_officiel,2021-12-15 12:58:34+00:00,2170
1243,MLP_officiel,2021-12-14 18:59:27+00:00,1115
1244,MLP_officiel,2021-12-14 18:56:00+00:00,1475
1245,MLP_officiel,2021-12-14 18:50:18+00:00,738
1246,MLP_officiel,2021-12-14 18:47:18+00:00,466
1247,MLP_officiel,2021-12-14 17:40:46+00:00,392
1248,MLP_officiel,2021-12-14 17:09:58+00:00,718
1249,MLP_officiel,2021-12-14 16:32:11+00:00,188
1250,MLP_officiel,2021-12-14 15:57:04+00:00,537
1251,MLP_officiel,2021-12-14 09:58:46+00:00,397
1252,MLP_officiel,2021-12-14 08:45:13+00:00,1614
1253,MLP_officiel,2021-12-13 20:10:00+00:00,3235
1254,MLP_officiel,2021-12-13 15:04:28+00:00,386
1255,MLP_officiel,2021-12-13 11:12:16+00:00,1678
1256,MLP_officiel,2021-12-13 10:36:51+00:00,661
1257,MLP_officiel,2021-12-13 09:55:43+00:00,1328
1258,MLP_officiel,2021-12-13 09:44:55+00:00,566
1259,MLP_officiel,2021-12-13 09:40:54+00:00,920
1260,MLP_officiel,2021-12-13 09:29:38+00:00,665
1261,MLP_officiel,2021-12-13 06:47:18+00:00,999
1262,MLP_officiel,2021-12-12 16:45:07+00:00,533
1263,MLP_officiel,2021-12-12 15:12:29+00:00,1447
1264,MLP_officiel,2021-12-12 10:29:15+00:00,886
1265,MLP_officiel,2021-12-12 10:15:24+00:00,3983
1266,MLP_officiel,2021-12-12 07:59:54+00:00,1808
1267,MLP_officiel,2021-12-11 19:43:23+00:00,881
1268,MLP_officiel,2021-12-11 17:17:17+00:00,964
1269,MLP_officiel,2021-12-11 13:54:12+00:00,1014
1270,MLP_officiel,2021-12-11 11:44:45+00:00,579
1271,MLP_officiel,2021-12-10 19:47:42+00:00,922
1272,MLP_officiel,2021-12-10 17:06:33+00:00,2035
1273,MLP_officiel,2021-12-10 14:59:50+00:00,833
1274,MLP_officiel,2021-12-10 13:24:11+00:00,501
1275,MLP_officiel,2021-12-10 12:49:38+00:00,792
1276,MLP_officiel,2021-12-09 18:19:33+00:00,543
1277,MLP_officiel,2021-12-09 18:19:32+00:00,1291
1278,MLP_officiel,2021-12-09 17:48:55+00:00,465
1279,MLP_officiel,2021-12-09 17:29:01+00:00,540
1280,MLP_officiel,2021-12-09 17:23:23+00:00,529
1281,MLP_officiel,2021-12-09 15:20:22+00:00,1596
1282,MLP_officiel,2021-12-09 11:46:46+00:00,1563
1283,MLP_officiel,2021-12-09 11:23:18+00:00,621
1284,MLP_officiel,2021-12-08 20:05:05+00:00,632
1285,MLP_officiel,2021-12-08 15:30:46+00:00,757
1286,MLP_officiel,2021-12-08 14:38:42+00:00,612
1287,MLP_officiel,2021-12-08 14:04:00+00:00,966
1288,MLP_officiel,2021-12-08 13:31:55+00:00,683
1289,MLP_officiel,2021-12-08 13:09:11+00:00,434
1290,MLP_officiel,2021-12-07 18:08:59+00:00,793
1291,MLP_officiel,2021-12-07 17:10:59+00:00,499
1292,MLP_officiel,2021-12-07 16:47:50+00:00,1370
1293,MLP_officiel,2021-12-07 16:42:39+00:00,660
1294,MLP_officiel,2021-12-07 10:16:58+00:00,597
1295,MLP_officiel,2021-12-07 10:13:40+00:00,975
1296,MLP_officiel,2021-12-07 09:15:34+00:00,825
1297,MLP_officiel,2021-12-07 09:13:40+00:00,442
1298,MLP_officiel,2021-12-07 08:51:08+00:00,627
1299,MLP_officiel,2021-12-07 08:39:47+00:00,1468
1300,MLP_officiel,2021-12-07 08:37:43+00:00,1947
1301,MLP_officiel,2021-12-07 08:20:21+00:00,726
1302,MLP_officiel,2021-12-06 19:33:23+00:00,1155
1303,MLP_officiel,2021-12-06 19:33:23+00:00,4145
1304,MLP_officiel,2021-12-06 15:19:38+00:00,828
1305,MLP_officiel,2021-12-06 13:57:31+00:00,959
1306,MLP_officiel,2021-12-06 11:15:09+00:00,551
1307,MLP_officiel,2021-12-05 18:44:41+00:00,1608
1308,MLP_officiel,2021-12-05 17:11:03+00:00,852
1309,MLP_officiel,2021-12-05 16:03:47+00:00,1024
1310,MLP_officiel,2021-12-05 15:05:27+00:00,436
1311,MLP_officiel,2021-12-05 15:05:27+00:00,976
1312,MLP_officiel,2021-12-04 22:21:46+00:00,1293
1313,MLP_officiel,2021-12-04 19:29:03+00:00,1598
1314,MLP_officiel,2021-12-04 17:00:17+00:00,896
1315,MLP_officiel,2021-12-04 16:11:25+00:00,1749
1316,MLP_officiel,2021-12-04 15:49:39+00:00,1831
1317,MLP_officiel,2021-12-04 10:06:42+00:00,1210
1318,MLP_officiel,2021-12-04 08:23:51+00:00,2846
1319,MLP_officiel,2021-12-03 20:15:00+00:00,2802
1320,MLP_officiel,2021-12-03 17:17:57+00:00,1481
1321,MLP_officiel,2021-12-03 16:49:50+00:00,8343
1322,MLP_officiel,2021-12-03 16:23:18+00:00,2674
1323,MLP_officiel,2021-12-03 15:58:27+00:00,1422
1324,MLP_officiel,2021-12-03 14:59:03+00:00,977
1325,MLP_officiel,2021-12-03 14:46:38+00:00,592
1326,MLP_officiel,2021-12-03 14:46:37+00:00,1142
1327,MLP_officiel,2021-12-03 14:08:41+00:00,543
1328,MLP_officiel,2021-12-03 13:23:02+00:00,460
1329,MLP_officiel,2021-12-03 11:50:03+00:00,860
1330,MLP_officiel,2021-12-02 17:50:25+00:00,1413
1331,MLP_officiel,2021-12-02 17:46:47+00:00,1408
1332,MLP_officiel,2021-12-02 16:27:45+00:00,1073
1333,MLP_officiel,2021-12-02 13:32:33+00:00,435
1334,MLP_officiel,2021-12-02 13:04:00+00:00,461
1335,MLP_officiel,2021-12-02 12:25:06+00:00,740
1336,MLP_officiel,2021-12-01 22:12:10+00:00,2225
1337,MLP_officiel,2021-12-01 21:46:39+00:00,606
1338,MLP_officiel,2021-12-01 21:30:09+00:00,568
1339,MLP_officiel,2021-12-01 21:22:31+00:00,801
1340,MLP_officiel,2021-12-01 20:34:50+00:00,943
1341,MLP_officiel,2021-12-01 20:09:16+00:00,1311
1342,MLP_officiel,2021-12-01 19:54:37+00:00,832
1343,MLP_officiel,2021-12-01 18:02:57+00:00,601
1344,MLP_officiel,2021-12-01 12:00:51+00:00,535
1345,UPR_Asselineau,2021-12-29 19:08:10+00:00,418
1346,UPR_Asselineau,2021-12-29 18:53:59+00:00,406
1347,UPR_Asselineau,2021-12-29 18:36:45+00:00,217
1348,UPR_Asselineau,2021-12-29 18:30:40+00:00,536
1349,UPR_Asselineau,2021-12-29 16:52:53+00:00,499
1350,UPR_Asselineau,2021-12-29 16:21:48+00:00,1500
1351,UPR_Asselineau,2021-12-29 16:12:07+00:00,355
1352,UPR_Asselineau,2021-12-29 14:44:34+00:00,394
1353,UPR_Asselineau,2021-12-29 09:23:15+00:00,1829
1354,UPR_Asselineau,2021-12-28 20:03:41+00:00,1216
1355,UPR_Asselineau,2021-12-28 19:57:16+00:00,3210
1356,UPR_Asselineau,2021-12-28 19:40:39+00:00,728
1357,UPR_Asselineau,2021-12-28 18:56:46+00:00,240
1358,UPR_Asselineau,2021-12-28 18:29:36+00:00,223
1359,UPR_Asselineau,2021-12-28 18:25:03+00:00,185
1360,UPR_Asselineau,2021-12-28 18:12:50+00:00,494
1361,UPR_Asselineau,2021-12-28 17:42:12+00:00,269
1362,UPR_Asselineau,2021-12-28 16:57:24+00:00,653
1363,UPR_Asselineau,2021-12-28 16:49:37+00:00,410
1364,UPR_Asselineau,2021-12-28 16:38:48+00:00,3300
1365,UPR_Asselineau,2021-12-28 16:18:12+00:00,224
1366,UPR_Asselineau,2021-12-28 12:51:54+00:00,521
1367,UPR_Asselineau,2021-12-28 12:46:12+00:00,420
1368,UPR_Asselineau,2021-12-28 12:42:31+00:00,1502
1369,UPR_Asselineau,2021-12-28 11:45:21+00:00,192
1370,UPR_Asselineau,2021-12-28 11:20:26+00:00,374
1371,UPR_Asselineau,2021-12-27 22:18:56+00:00,340
1372,UPR_Asselineau,2021-12-27 21:07:25+00:00,1528
1373,UPR_Asselineau,2021-12-27 20:47:52+00:00,990
1374,UPR_Asselineau,2021-12-27 17:51:58+00:00,358
1375,UPR_Asselineau,2021-12-27 17:35:46+00:00,1398
1376,UPR_Asselineau,2021-12-27 16:18:42+00:00,320
1377,UPR_Asselineau,2021-12-27 13:57:56+00:00,522
1378,UPR_Asselineau,2021-12-27 13:46:29+00:00,911
1379,UPR_Asselineau,2021-12-27 12:07:39+00:00,435
1380,UPR_Asselineau,2021-12-27 12:01:24+00:00,763
1381,UPR_Asselineau,2021-12-27 10:19:36+00:00,2039
1382,UPR_Asselineau,2021-12-27 10:01:46+00:00,447
1383,UPR_Asselineau,2021-12-26 17:24:23+00:00,1714
1384,UPR_Asselineau,2021-12-26 17:06:42+00:00,425
1385,UPR_Asselineau,2021-12-26 17:00:34+00:00,474
1386,UPR_Asselineau,2021-12-26 12:31:49+00:00,778
1387,UPR_Asselineau,2021-12-26 12:16:13+00:00,655
1388,UPR_Asselineau,2021-12-26 12:04:44+00:00,1009
1389,UPR_Asselineau,2021-12-26 11:49:38+00:00,330
1390,UPR_Asselineau,2021-12-26 11:49:20+00:00,584
1391,UPR_Asselineau,2021-12-26 00:28:47+00:00,1152
1392,UPR_Asselineau,2021-12-26 00:16:28+00:00,1295
1393,UPR_Asselineau,2021-12-25 23:56:19+00:00,311
1394,UPR_Asselineau,2021-12-25 23:42:53+00:00,457
1395,UPR_Asselineau,2021-12-25 23:33:36+00:00,628
1396,UPR_Asselineau,2021-12-25 20:22:15+00:00,578
1397,UPR_Asselineau,2021-12-25 20:11:10+00:00,701
1398,UPR_Asselineau,2021-12-25 20:04:00+00:00,2119
1399,UPR_Asselineau,2021-12-25 19:33:27+00:00,16
1400,UPR_Asselineau,2021-12-25 19:20:09+00:00,614
1401,UPR_Asselineau,2021-12-25 14:37:29+00:00,285
1402,UPR_Asselineau,2021-12-25 14:32:42+00:00,382
1403,UPR_Asselineau,2021-12-25 13:42:13+00:00,1477
1404,UPR_Asselineau,2021-12-24 19:07:13+00:00,113
1405,UPR_Asselineau,2021-12-24 19:06:44+00:00,115
1406,UPR_Asselineau,2021-12-24 19:06:32+00:00,71
1407,UPR_Asselineau,2021-12-24 19:06:22+00:00,71
1408,UPR_Asselineau,2021-12-24 19:06:10+00:00,70
1409,UPR_Asselineau,2021-12-24 19:05:46+00:00,59
1410,UPR_Asselineau,2021-12-24 19:05:39+00:00,80
1411,UPR_Asselineau,2021-12-24 19:05:27+00:00,64
1412,UPR_Asselineau,2021-12-24 19:05:18+00:00,82
1413,UPR_Asselineau,2021-12-24 19:04:05+00:00,804
1414,UPR_Asselineau,2021-12-24 11:13:22+00:00,464
1415,UPR_Asselineau,2021-12-24 11:06:11+00:00,917
1416,UPR_Asselineau,2021-12-24 10:28:47+00:00,420
1417,UPR_Asselineau,2021-12-24 09:00:04+00:00,618
1418,UPR_Asselineau,2021-12-24 08:54:58+00:00,1748
1419,UPR_Asselineau,2021-12-24 08:25:23+00:00,1003
1420,UPR_Asselineau,2021-12-24 08:03:16+00:00,1085
1421,UPR_Asselineau,2021-12-23 22:44:15+00:00,244
1422,UPR_Asselineau,2021-12-23 21:56:42+00:00,743
1423,UPR_Asselineau,2021-12-23 21:50:38+00:00,1000
1424,UPR_Asselineau,2021-12-23 15:23:26+00:00,331
1425,UPR_Asselineau,2021-12-23 15:12:05+00:00,1220
1426,UPR_Asselineau,2021-12-23 14:46:48+00:00,220
1427,UPR_Asselineau,2021-12-23 14:42:10+00:00,323
1428,UPR_Asselineau,2021-12-23 10:12:54+00:00,456
1429,UPR_Asselineau,2021-12-23 10:09:36+00:00,295
1430,UPR_Asselineau,2021-12-22 20:52:13+00:00,313
1431,UPR_Asselineau,2021-12-22 20:44:04+00:00,307
1432,UPR_Asselineau,2021-12-22 20:35:09+00:00,168
1433,UPR_Asselineau,2021-12-22 20:30:08+00:00,773
1434,UPR_Asselineau,2021-12-22 17:37:46+00:00,265
1435,UPR_Asselineau,2021-12-22 15:59:41+00:00,396
1436,UPR_Asselineau,2021-12-22 15:48:46+00:00,778
1437,UPR_Asselineau,2021-12-22 15:39:20+00:00,1646
1438,UPR_Asselineau,2021-12-22 13:27:33+00:00,466
1439,UPR_Asselineau,2021-12-22 12:31:55+00:00,316
1440,UPR_Asselineau,2021-12-22 07:38:54+00:00,2000
1441,UPR_Asselineau,2021-12-21 23:00:23+00:00,4725
1442,UPR_Asselineau,2021-12-21 22:04:01+00:00,348
1443,UPR_Asselineau,2021-12-21 18:56:19+00:00,358
1444,UPR_Asselineau,2021-12-21 18:47:34+00:00,555
1445,UPR_Asselineau,2021-12-21 18:42:41+00:00,766
1446,UPR_Asselineau,2021-12-21 16:43:40+00:00,584
1447,UPR_Asselineau,2021-12-21 16:09:19+00:00,315
1448,UPR_Asselineau,2021-12-21 11:49:33+00:00,1772
1449,UPR_Asselineau,2021-12-21 11:40:34+00:00,893
1450,UPR_Asselineau,2021-12-20 18:59:31+00:00,4727
1451,UPR_Asselineau,2021-12-20 16:19:34+00:00,482
1452,UPR_Asselineau,2021-12-20 15:04:56+00:00,1992
1453,UPR_Asselineau,2021-12-20 14:59:26+00:00,545
1454,UPR_Asselineau,2021-12-20 14:51:00+00:00,1691
1455,UPR_Asselineau,2021-12-20 11:15:30+00:00,338
1456,UPR_Asselineau,2021-12-19 21:38:02+00:00,375
1457,UPR_Asselineau,2021-12-19 15:24:28+00:00,206
1458,UPR_Asselineau,2021-12-19 15:23:11+00:00,275
1459,UPR_Asselineau,2021-12-19 15:22:34+00:00,195
1460,UPR_Asselineau,2021-12-19 15:22:19+00:00,239
1461,UPR_Asselineau,2021-12-19 15:22:01+00:00,223
1462,UPR_Asselineau,2021-12-19 15:21:45+00:00,220
1463,UPR_Asselineau,2021-12-19 15:21:35+00:00,162
1464,UPR_Asselineau,2021-12-19 15:21:28+00:00,149
1465,UPR_Asselineau,2021-12-19 15:21:17+00:00,193
1466,UPR_Asselineau,2021-12-19 15:21:08+00:00,186
1467,UPR_Asselineau,2021-12-19 15:19:49+00:00,1137
1468,UPR_Asselineau,2021-12-19 12:25:03+00:00,769
1469,UPR_Asselineau,2021-12-19 12:19:47+00:00,844
1470,UPR_Asselineau,2021-12-19 12:14:28+00:00,3075
1471,UPR_Asselineau,2021-12-18 17:17:08+00:00,911
1472,UPR_Asselineau,2021-12-18 15:22:48+00:00,448
1473,UPR_Asselineau,2021-12-18 15:14:29+00:00,271
1474,UPR_Asselineau,2021-12-18 14:59:59+00:00,252
1475,UPR_Asselineau,2021-12-18 14:39:58+00:00,1481
1476,UPR_Asselineau,2021-12-18 13:42:57+00:00,139
1477,UPR_Asselineau,2021-12-18 13:34:44+00:00,313
1478,UPR_Asselineau,2021-12-18 13:03:25+00:00,89
1479,UPR_Asselineau,2021-12-18 12:55:10+00:00,380
1480,UPR_Asselineau,2021-12-17 22:27:09+00:00,2975
1481,UPR_Asselineau,2021-12-17 21:10:13+00:00,916
1482,UPR_Asselineau,2021-12-17 17:47:42+00:00,290
1483,UPR_Asselineau,2021-12-17 17:19:00+00:00,657
1484,UPR_Asselineau,2021-12-17 15:11:26+00:00,298
1485,UPR_Asselineau,2021-12-17 14:39:10+00:00,553
1486,UPR_Asselineau,2021-12-17 14:27:48+00:00,273
1487,UPR_Asselineau,2021-12-17 13:55:25+00:00,407
1488,UPR_Asselineau,2021-12-17 12:39:58+00:00,406
1489,UPR_Asselineau,2021-12-17 12:34:50+00:00,749
1490,UPR_Asselineau,2021-12-17 12:02:07+00:00,208
1491,UPR_Asselineau,2021-12-17 11:47:24+00:00,282
1492,UPR_Asselineau,2021-12-17 11:41:15+00:00,182
1493,UPR_Asselineau,2021-12-17 11:30:25+00:00,450
1494,UPR_Asselineau,2021-12-16 10:41:55+00:00,532
1495,UPR_Asselineau,2021-12-16 10:33:29+00:00,861
1496,UPR_Asselineau,2021-12-16 10:16:39+00:00,403
1497,UPR_Asselineau,2021-12-15 23:29:04+00:00,697
1498,UPR_Asselineau,2021-12-15 19:57:32+00:00,264
1499,UPR_Asselineau,2021-12-15 19:44:21+00:00,233
1500,UPR_Asselineau,2021-12-15 19:43:31+00:00,915
1501,UPR_Asselineau,2021-12-15 16:00:15+00:00,507
1502,UPR_Asselineau,2021-12-15 15:30:49+00:00,244
1503,UPR_Asselineau,2021-12-15 14:48:42+00:00,228
1504,UPR_Asselineau,2021-12-15 14:38:39+00:00,157
1505,UPR_Asselineau,2021-12-15 14:18:48+00:00,174
1506,UPR_Asselineau,2021-12-15 14:09:57+00:00,180
1507,UPR_Asselineau,2021-12-15 13:59:28+00:00,223
1508,UPR_Asselineau,2021-12-15 13:53:23+00:00,452
1509,UPR_Asselineau,2021-12-15 13:48:24+00:00,648
1510,UPR_Asselineau,2021-12-15 12:00:25+00:00,148
1511,UPR_Asselineau,2021-12-15 11:51:32+00:00,494
1512,UPR_Asselineau,2021-12-15 08:09:47+00:00,480
1513,UPR_Asselineau,2021-12-14 13:00:15+00:00,475
1514,UPR_Asselineau,2021-12-14 11:49:29+00:00,248
1515,UPR_Asselineau,2021-12-14 11:41:49+00:00,599
1516,UPR_Asselineau,2021-12-14 11:09:29+00:00,297
1517,UPR_Asselineau,2021-12-14 11:01:24+00:00,387
1518,UPR_Asselineau,2021-12-14 10:48:34+00:00,523
1519,UPR_Asselineau,2021-12-14 10:38:00+00:00,865
1520,UPR_Asselineau,2021-12-13 16:16:06+00:00,317
1521,UPR_Asselineau,2021-12-13 14:36:41+00:00,394
1522,UPR_Asselineau,2021-12-13 14:23:50+00:00,520
1523,UPR_Asselineau,2021-12-13 10:42:40+00:00,665
1524,UPR_Asselineau,2021-12-12 18:21:30+00:00,379
1525,UPR_Asselineau,2021-12-12 14:48:44+00:00,660
1526,UPR_Asselineau,2021-12-12 13:24:48+00:00,611
1527,UPR_Asselineau,2021-12-12 12:41:21+00:00,220
1528,UPR_Asselineau,2021-12-12 11:15:24+00:00,653
1529,UPR_Asselineau,2021-12-12 10:09:14+00:00,364
1530,UPR_Asselineau,2021-12-11 22:33:19+00:00,167
1531,UPR_Asselineau,2021-12-11 22:19:49+00:00,187
1532,UPR_Asselineau,2021-12-11 22:16:12+00:00,118
1533,UPR_Asselineau,2021-12-11 22:10:35+00:00,137
1534,UPR_Asselineau,2021-12-11 22:00:18+00:00,153
1535,UPR_Asselineau,2021-12-11 21:47:05+00:00,465
1536,UPR_Asselineau,2021-12-11 07:32:10+00:00,347
1537,UPR_Asselineau,2021-12-11 07:27:14+00:00,282
1538,UPR_Asselineau,2021-12-11 07:14:18+00:00,150
1539,UPR_Asselineau,2021-12-11 07:01:01+00:00,135
